# Instruction counts per C entry point, from scripts/bench_icount.py.
# A count is comparable only against the same toolchain line.
# policy=monotone: a passing run lowers a row it beat and holds every
# other, so a row may predate the commit below. Raising one is a human
# decision that NAMES it: `scripts/bench_icount.py --accept=SMA[/batch]`.
#policy	monotone
#toolchain	x86_64/x86_64-linux-gnu/13.3.0
#corpus	points=20000 regime_period=14 seed=42 shape=randwalk stream_iters=1024 trend_strength=0.500000
#commit	c990c2d6763e49f1385a05841dcfe1f6fe8dd793
#generated	2026-09-11T12:38:54Z
CDLBREAKAWAY	update	0	137489
CDLCLOSINGMARUBOZU	batch	0	1122744
CDLCLOSINGMARUBOZU	open	0	1133351
CDLCLOSINGMARUBOZU	openfill	0	1133350
CDLCLOSINGMARUBOZU	peek	0	77540
CDLCLOSINGMARUBOZU	update	0	136560
CDLCONCEALBABYSWALL	batch	0	999826
CDLCONCEALBABYSWALL	open	0	1017821
CDLCONCEALBABYSWALL	openfill	0	1017820
CDLCONCEALBABYSWALL	peek	0	79285
CDLCONCEALBABYSWALL	update	0	163347
CDLCOUNTERATTACK	batch	0	1353503
CDLCOUNTERATTACK	open	0	1337950
CDLCOUNTERATTACK	openfill	0	1337949
CDLCOUNTERATTACK	peek	0	80050
CDLCOUNTERATTACK	update	0	171662
CDLDARKCLOUDCOVER	batch	0	613982
CDLDARKCLOUDCOVER	open	0	634498
CDLDARKCLOUDCOVER	openfill	0	614502
CDLDARKCLOUDCOVER	peek	0	56333
CDLDARKCLOUDCOVER	update	0	111903
CDLDOJI	batch	0	719838
CDLDOJI	open	0	700180
CDLDOJI	openfill	0	720165
CDLDOJI	peek	0	70669
CDLDOJI	update	0	106611
CDLDOJISTAR	batch	0	1073237
CDLDOJISTAR	open	0	1132659
CDLDOJISTAR	openfill	0	1132658
CDLDOJISTAR	peek	0	93998
CDLDOJISTAR	update	0	146315
CDLDRAGONFLYDOJI	batch	0	1020587
CDLDRAGONFLYDOJI	open	0	1061109
CDLDRAGONFLYDOJI	openfill	0	1061108
CDLDRAGONFLYDOJI	peek	0	78210
CDLDRAGONFLYDOJI	update	0	134385
CDLENGULFING	batch	0	374537
CDLENGULFING	open	0	332137
CDLENGULFING	openfill	0	327143
CDLENGULFING	peek	0	54579
CDLENGULFING	update	0	68001
CDLEVENINGDOJISTAR	batch	0	1069159
CDLEVENINGDOJISTAR	open	0	1089873
CDLEVENINGDOJISTAR	openfill	0	1089872
CDLEVENINGDOJISTAR	peek	0	59405
CDLEVENINGDOJISTAR	update	0	171295
CDLEVENINGSTAR	batch	0	899245
CDLEVENINGSTAR	open	0	989847
CDLEVENINGSTAR	openfill	0	990335
CDLEVENINGSTAR	peek	0	59405
CDLEVENINGSTAR	update	0	163932
CDLGAPSIDESIDEWHITE	batch	0	984994
CDLGAPSIDESIDEWHITE	open	0	1165547
CDLGAPSIDESIDEWHITE	openfill	0	1165546
CDLGAPSIDESIDEWHITE	peek	0	72717
CDLGAPSIDESIDEWHITE	update	0	160575
CDLGRAVESTONEDOJI	batch	0	1020587
CDLGRAVESTONEDOJI	open	0	1061050
CDLGRAVESTONEDOJI	openfill	0	1061051
CDLGRAVESTONEDOJI	peek	0	77186
CDLGRAVESTONEDOJI	update	0	134385
CDLHAMMER	batch	0	1601577
CDLHAMMER	open	0	1662640
CDLHAMMER	openfill	0	1662272
CDLHAMMER	peek	0	86857
CDLHAMMER	update	0	206799
CDLHANGINGMAN	batch	0	1601577
CDLHANGINGMAN	open	0	1662579
CDLHANGINGMAN	openfill	0	1662578
CDLHANGINGMAN	peek	0	86857
CDLHANGINGMAN	update	0	206799
CDLHARAMI	batch	0	1169965
CDLHARAMI	open	0	1190533
CDLHARAMI	openfill	0	1190534
CDLHARAMI	peek	0	103099
CDLHARAMI	update	0	147296
CDLHARAMICROSS	batch	0	1119030
CDLHARAMICROSS	open	0	1139516
CDLHARAMICROSS	openfill	0	1139515
CDLHARAMICROSS	peek	0	94732
CDLHARAMICROSS	update	0	146629
CDLHIGHWAVE	batch	0	1081970
CDLHIGHWAVE	open	0	1122361
CDLHIGHWAVE	openfill	0	1122362
CDLHIGHWAVE	peek	0	88978
CDLHIGHWAVE	update	0	138443
CDLHIKKAKE	batch	0	366810
CDLHIKKAKE	open	0	411843
CDLHIKKAKE	openfill	0	366938
CDLHIKKAKE	peek	0	61453
CDLHIKKAKE	update	0	81306
CDLHIKKAKEMOD	batch	0	666275
CDLHIKKAKEMOD	open	0	687211
CDLHIKKAKEMOD	openfill	0	687088
CDLHIKKAKEMOD	peek	0	65549
CDLHIKKAKEMOD	update	0	126040
CDLHOMINGPIGEON	batch	0	844002
CDLHOMINGPIGEON	open	0	873221
CDLHOMINGPIGEON	openfill	0	873222
CDLHOMINGPIGEON	peek	0	79631
CDLHOMINGPIGEON	update	0	133522
CDLIDENTICAL3CROWS	batch	0	1590947
CDLIDENTICAL3CROWS	open	0	1590120
CDLIDENTICAL3CROWS	openfill	0	1590425
CDLIDENTICAL3CROWS	peek	0	78861
CDLIDENTICAL3CROWS	update	0	210474
CDLINNECK	batch	0	897736
CDLINNECK	open	0	918317
CDLINNECK	openfill	0	918316
CDLINNECK	peek	0	87461
CDLINNECK	update	0	146757
CDLINVERTEDHAMMER	batch	0	1039722
CDLINVERTEDHAMMER	open	0	1060258
CDLINVERTEDHAMMER	openfill	0	1060257
CDLINVERTEDHAMMER	peek	0	90716
CDLINVERTEDHAMMER	update	0	153817
CDLKICKING	batch	0	2287705
CDLKICKING	open	0	2403352
CDLKICKING	openfill	0	2403351
CDLKICKING	peek	0	84277
CDLKICKING	update	0	196154
CDLKICKINGBYLENGTH	batch	0	2287705
CDLKICKINGBYLENGTH	open	0	2413628
CDLKICKINGBYLENGTH	openfill	0	2413749
CDLKICKINGBYLENGTH	peek	0	83253
CDLKICKINGBYLENGTH	update	0	196647
CDLLADDERBOTTOM	batch	0	579085
CDLLADDERBOTTOM	open	0	581151
CDLLADDERBOTTOM	openfill	0	579887
CDLLADDERBOTTOM	peek	0	55309
CDLLADDERBOTTOM	update	0	126828
CDLLONGLEGGEDDOJI	batch	0	960553
CDLLONGLEGGEDDOJI	open	0	998113
CDLLONGLEGGEDDOJI	openfill	0	998114
CDLLONGLEGGEDDOJI	peek	0	76750
CDLLONGLEGGEDDOJI	update	0	135163
CDLLONGLINE	batch	0	1487147
CDLLONGLINE	open	0	1527689
CDLLONGLINE	openfill	0	1527688
CDLLONGLINE	peek	0	80959
CDLLONGLINE	update	0	148017
CDLMARUBOZU	batch	0	1147301
CDLMARUBOZU	open	0	1187761
CDLMARUBOZU	openfill	0	1187760
CDLMARUBOZU	peek	0	80325
CDLMARUBOZU	update	0	138361
CDLMATCHINGLOW	batch	0	611425
CDLMATCHINGLOW	open	0	621818
CDLMATCHINGLOW	openfill	0	606922
CDLMATCHINGLOW	peek	0	70119
CDLMATCHINGLOW	update	0	112390
CDLMATHOLD	batch	0	1289063
CDLMATHOLD	open	0	1309907
CDLMATHOLD	openfill	0	1310180
CDLMATHOLD	peek	0	65669
CDLMATHOLD	update	0	208215
CDLMORNINGDOJISTAR	batch	0	989504
CDLMORNINGDOJISTAR	open	0	1070402
CDLMORNINGDOJISTAR	openfill	0	1069973
CDLMORNINGDOJISTAR	peek	0	62657
CDLMORNINGDOJISTAR	update	0	182907
CDLMORNINGSTAR	batch	0	889517
CDLMORNINGSTAR	open	0	970257
CDLMORNINGSTAR	openfill	0	970256
CDLMORNINGSTAR	peek	0	62657
CDLMORNINGSTAR	update	0	168376
CDLONNECK	batch	0	897740
CDLONNECK	open	0	958235
CDLONNECK	openfill	0	958599
CDLONNECK	peek	0	90210
CDLONNECK	update	0	146757
CDLPIERCING	batch	0	888615
CDLPIERCING	open	0	937822
CDLPIERCING	openfill	0	937821
CDLPIERCING	peek	0	84072
CDLPIERCING	update	0	136286
CDLRICKSHAWMAN	batch	0	1232186
CDLRICKSHAWMAN	open	0	1232725
CDLRICKSHAWMAN	openfill	0	1232724
CDLRICKSHAWMAN	peek	0	75115
CDLRICKSHAWMAN	update	0	160551
CDLRISEFALL3METHODS	batch	0	1630540
CDLRISEFALL3METHODS	open	0	1732392
CDLRISEFALL3METHODS	openfill	0	1732391
CDLRISEFALL3METHODS	peek	0	83557
CDLRISEFALL3METHODS	update	0	216534
CDLSEPARATINGLINES	batch	0	1286114
CDLSEPARATINGLINES	open	0	1362049
CDLSEPARATINGLINES	openfill	0	1361620
CDLSEPARATINGLINES	peek	0	73910
CDLSEPARATINGLINES	update	0	170175
CDLSHOOTINGSTAR	batch	0	1039722
CDLSHOOTINGSTAR	open	0	1060258
CDLSHOOTINGSTAR	openfill	0	1060259
CDLSHOOTINGSTAR	peek	0	63118
CDLSHOOTINGSTAR	update	0	153795
CDLSHORTLINE	batch	0	1703608
CDLSHORTLINE	open	0	1744154
CDLSHORTLINE	openfill	0	1744155
CDLSHORTLINE	peek	0	105946
CDLSHORTLINE	update	0	159069
CDLSPINNINGTOP	batch	0	549961
CDLSPINNINGTOP	open	0	550303
CDLSPINNINGTOP	openfill	0	550303
CDLSPINNINGTOP	peek	0	59887
CDLSPINNINGTOP	update	0	91733
CDLSTALLEDPATTERN	batch	0	2168259
CDLSTALLEDPATTERN	open	0	2156937
CDLSTALLEDPATTERN	openfill	0	2157242
CDLSTALLEDPATTERN	peek	0	59405
CDLSTALLEDPATTERN	update	0	270418
CDLSTICKSANDWICH	batch	0	512949
CDLSTICKSANDWICH	open	0	513382
CDLSTICKSANDWICH	openfill	0	513352
CDLSTICKSANDWICH	peek	0	59405
CDLSTICKSANDWICH	update	0	115379
CDLTAKURI	batch	0	1241914
CDLTAKURI	open	0	1243878
CDLTAKURI	openfill	0	1243879
CDLTAKURI	peek	0	76745
CDLTAKURI	update	0	162105
CDLTASUKIGAP	batch	0	664857
CDLTASUKIGAP	open	0	685233
CDLTASUKIGAP	openfill	0	690283
CDLTASUKIGAP	peek	0	66573
CDLTASUKIGAP	update	0	120846
CDLTHRUSTING	batch	0	867652
CDLTHRUSTING	open	0	918260
CDLTHRUSTING	openfill	0	918259
CDLTHRUSTING	peek	0	85072
CDLTHRUSTING	update	0	160069
CDLTRISTAR	batch	0	776080
CDLTRISTAR	open	0	756453
CDLTRISTAR	openfill	0	776440
CDLTRISTAR	peek	0	75789
CDLTRISTAR	update	0	128833
CDLUNIQUE3RIVER	batch	0	725217
CDLUNIQUE3RIVER	open	0	766379
CDLUNIQUE3RIVER	openfill	0	765767
CDLUNIQUE3RIVER	peek	0	66633
CDLUNIQUE3RIVER	update	0	133954
CDLUPSIDEGAP2CROWS	batch	0	913451
CDLUPSIDEGAP2CROWS	open	0	935583
CDLUPSIDEGAP2CROWS	openfill	0	935582
CDLUPSIDEGAP2CROWS	peek	0	57357
CDLUPSIDEGAP2CROWS	update	0	156745
